Purpose,"This file documents the filenames for ASIST Study 3, and inventories the files and quality control issues.",,,,,,,,,,,,,,,,,,,
Author,Jared Freeman and the ASU team,,,,,,,,,,,,,,,,,,,
Use,TA3 revises and publishes this document as a csv when new data are transferred to the ASIST data repository.,,,,,,,,,,,,,,,,,,,
,TA1 & TA2 performers should use this worksheet to assess the state of data in the ASIST repository and to interpret file names.,,,,,,,,,,,,,,,,,,,
References,The master version of this document is here: https://docs.google.com/spreadsheets/d/1PTPVqQ6JUC9IcgSB6dF9tTPIiYukVmkP237MBNyJDBo/edit#gid=1324771064,,,,,,,,,,,,,,,,,,,
,Data described below are available on GCS here: https://console.cloud.google.com/storage/browser/studies.aptima.com/study-3_2022,,,,,,,,,,,,,,,,,,,
,The study to which these files pertain is documented here: https://docs.google.com/document/d/1GF7VsNF9R95IAaj6mVZUDV2mAX5ok1Bh6Tcm8zDpIkg/edit#heading=h.gjdgxs,,,,,,,,,,,,,,,,,,,
,The researchers' laboratory notebook (available only to TA3): https://docs.google.com/document/d/1KMxxbdkZbCTmJwkK9wfsDyyruU1MPrB1Evvl11AhXwg/edit#heading=h.v16ui0ddz6nv,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date Posted,Performer (Author),Valid,Condition ID,Agent Name,Team ID (significant issue in paranthese),Trial ID,Trial ID,Callsigns & Participant ID (UID),Map Order,Experiment Date,Experimenters,Notes,,,,,,,,
7/7/2022,TA3,Yes,7,UAZ,TM000299,T000797,T000798,"E001129, E001143, E000968",C-D,6/27/2022,MC/MW,"Used Server 2. M1=500, M2=380 . In M1, around the 5 minute left mark, the testbed crashed—Medic could not put down victims or stabilize them and Engineer's tool disappeared. We stopped the trial and restarted Mission 1. So there is a terminated Mission 1. The OBVideo of the terminated M1 is provided with the prefix of Terminated_. No issues for Mission 2.  Audio data missing in WinSCP:  Red and Green .wav files for the successful M1. Missing_HSRData_ClientAudio_Trial-T000797_Team-TM000299_Member-E001129_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000797_Team-TM000299_Member-E001143_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.wav.",,,,,,,,
7/7/2022,TA3,Yes,5,DOLL,TM000301,T000801,T000802,"E000917, E001159, E001162",C-D,6/29/2022,LH/MW,"Used Server 2. M1= 570, M2= 680. Had to restart trials many times in order to get all three audio streams generating in winscp. The updated data are intetact. ",,,,,,,,
7/7/2022,TA3,Yes,4,CRA,TM000302,T000803,T000804,"E001144, E001160, E001131",C-D,6/30/2022,JC/ XY,"Used Server 1. M1=400,  M2= 460. Medic was not able to use mouse with obs open, observer LH parsec in RED_ASIST2 to record what was on medic's screen.",,,,,,,,
7/7/2022,TA3,Yes,8,USC,TM000303,T000805,T000806,"E001177, E001182, E001181",C-D,6/30/2022,MC/MW,"Used Server 2. M1= 570, M2= 570. Testbed had to be restarted during the individual training. During the next individual training, the button for moving Medic into the next room also stopped working and had to be manually fixed by admin.","Medic thinks that it would be nice to know which information is general and which ones are unique, suggesting that we label them in the client map.",,,,,,,
7/7/2022,TA3,Yes,5,DOLL,TM000304,T000807,T000808,"E001148, E001167, E001176",C-D,7/1/2022,MC/XY,"Used Server 1. M1=510 , M2=660 . Engineer initially had issues connecting to Parsec. When they were about to start the training knowledge survey, they had issues clicking. In the debrief, Medic thinks that maybe the placement of the messages made it difficult to pay attention to the messages.Transporter said that ASI messages were hard to pay attention to, and were only saying things that they were already doing. Engineer said that ASI messages were hard to pay attention to. They did say that the encouragements work. They said that the top-middle portion of the screen may have worked better. Audio and static text colors were not helpful to him.",Medic thinks that maybe the placement of the messages made it difficult to pay attention to the messages.,,,,,,,
7/7/2022,TA3,Yes,6,SIFT,TM000305,T000809,T000810,"E001188, E001192, E001195",C-D,7/1/2022,MC/MW,"Used Server 2. M1= 530, M2= 530.",,,,,,,,
7/7/2022,TA3,Yes,7,UAZ,TM000306,T000811,T000812,"E001164, E001183, E001153",C-D,7/2/2022,MC/AA,"Used Server 1. M1= , M2= 360. Engineer appears to have just enough Minecraft skill but lagged behind during the training mission. Engineer took too long in the individual training phase so we let them used the remaining time for the team training, and then restarted the hands-on training for them to do it again, but with less time on team training and reserved time for competency test. So we have two parts of taining or you would say a longer training than normal teams. ",,,,,,,,
7/7/2022,TA3,Yes,4,CRA,TM000307,T000813,T000814,"E001194, E001171, E001174",C-D,7/2/2022,MC/AA,"Used Server 1. M1= 400, M2=340 . We ran out of time during the team training phase and had to restart the training phase to finish the competency test. So the training is longer than normal. In the debrief phase, Transporter thinks that the Minecraft interface made it hard to understand and pay attention to the ASIST messages. Medic agrees. The sound was also not as salient to them, it seems. Engineer thinks that AI should be more active in doing mundane manipulations within the environment, or at least reminding them to do repetitive tasks like removing marker blocks.",,,,,,,,
7/7/2022,TA3,Yes,3,CMURI,TM000308,T000815,T000816,"E001197, E001189, E001186",C-D,7/5/2022,AC/XY,"Used Server 1. M1=710, M2=710. No major issue. ",,,,,,,,
7/7/2022,TA3,Yes,6,SIFT,TM000284,T000767,T000768,"E001115, E001117, E001096",C-D,6/18/2022,NC/MW,"Used Server 2. M1 = 260, M2 = 450. Training trial restarted twice before all audio streams were generated properly. Transporter hit F11 during the hands on training to enter fullscreen.  Admin attempted to correct this but it would not allow resizing of the minecraft window.  Minecraft needed to be closed and restarted.  The transporter was teleported back to the team training section where participants had left off and the hands on training continued.  Although the team training was somewhat abridged, all mechanics were covered and competency test completed within the allotted time.  During M2 transporter experienced what appeared to be performance lag on his personal computer (connection speed was not the cause).  This resulted in the inability to effectively control his character for the last 2-3 minutes of M2.  Medic accidentally hit a button on her mouse that caused the clientmap page to revert back to the login screen during completion of the M2 reflection survey.  This required stopping the M2 trial, reconnecting her client map, then restarting an addition M2 survey in order to continue where she left off in her survey.  An additional M2 metadata file is be uploaded. In the first a few minutes of Mission 2, trasporter said he is stuck and cannot move; but after a few seconds, he was able to move, it may be because of internet lag; When it is toward the last a few minutes, the Transporter is stuck again for several minutes till the end. Transporter no time to process the information; Engineer said in the game did not hear the intervention; latter paid attention and found that they are not strategically informing. Medic heard it in the first trial, but not the second trial, tuned out with everything going on. ","In the first a few minutes of Mission 2, trasporter said he is stuck and cannot move; but after a few seconds, he was able to move, it may be because of internet lag; When it is toward the last a few minutes, the Transporter is stuck again for several minutes till the end;",,,,,,,
7/9/2022,TA3,Yes,8,USC,TM000309,T000817,T000818,"E001179, E001124, E001208",C-D,7/6/2022,JC/MW,"Used Server 2. M1 = 480, M2 = 500. Delays during training video because of Engineer's mic transmitting voiceover on zoom - mitigated by reducing headset volume.  Medic hit f11 which resized their screen just after M1 start and it resulted in the inability to readjust the screen proportions.  Minecraft had to be restarted.  This interruption meant restarting the agent and trial to begin a fresh M1.",,,,,,,,
7/9/2022,TA3,Yes,8,USC,TM000310,T000819,T000820,"E001196, E001031, E000817",C-D,7/6/2022,MC/MW,"Used Server 2. M1= 410  M2= 580. At the debrief, Medic mentioned that Medic read the ASI messages at first but eventually decided to ignore them. Trasporter thought that the ASI messages were sent in bursts and were overwhelming at some points.",,,,,,,,
7/9/2022,TA3,Yes,7,UAZ,TM000311,T000821,T000822,"E001209, E001213, E001214",C-D,7/7/2022,JL/MW,"Used Server 2. M1= 410  M2= 290. During the start of M2 medic stood there frozen as the 2 minute discussion period ended.  They were looking at the wall when it disappeared but did not follow the other two participants into the buildig.  After a while I feared that the medic had disconnected so I said ""Medic are you here?""  He had not actually disconnected but had just been absent minded.",,,,,,,,
7/9/2022,TA3,Yes,4,CRA,TM000312,T000823,T000824,"E001212, E001260, E001234",C-D,7/8/2022,JC/XY,"Used Server 1. M1=670 M2=740. Transporter's microphone was picking up the zoom audio in the beginning, solved by restarting their computer. Double mouse issue appeared after the training video for transporter, cut the obs video in half. No major issues.",,,,,,,,
7/9/2022,TA3,Yes,5,DOLL,TM000313,T000825,T000826,"E001227, E001267, E001249",C-D,7/8/2022,JL/MW,Used Server 2. M1= 290   M2= 270. No major issues.,,,,,,,,
7/9/2022,TA3,Yes,6,SIFT,TM000314,T000827,T000828,"E001251, E001235, E001204",C-D,7/8/2022,MC/XY,"Used Server 1. M1=640 , M2=640. Medic cannot click in the teaming training, caused the obs video cut in half. Engineer's training video can be heard in zoom. The server stopped and kicked everyone out when there are 8 mins left in mission 1, admin restarted the trail but the rubble wall didn't reappear and the team was not running. Testbed restarted after the first run of mission 1, result in three metadata files for T000827: T000827-1: The initial trial, ended with 8 mins left, T000827-1-FAILED: Restarted trial after T000827-1, which the rubble wall didn't reappear and the timer was not running.T000827-2: The second run of T000827 after the testbed restarted",,,,,,,,
7/9/2022,TA3,Yes,3,CMURI,TM000315,T000829,T000830,"E001215, E001211, E001155",C-D,7/8/2022,JC/MW,"Used Server 2. M1=  310  M2= 480 .  Engineer exibited poor skill during the hands on training.  It took him a very long time to complete the individual training which resulted in the mission timer running out during the team training section.  Once the timer expired, the hands-on training trial was restarted and participants again completed the individual training. Engineer's second attempt still took over 5 minutes to complete individual training.  The competency test was then started at 13m remaining on the timer, the engineer took a full 5 minutes to complete the competency test.  Experiment team decided that engineer should be allowed to proceed to avoid rescheduling dispite the evident lack of minecraft skill.",,,,,,,,
7/9/2022,TA3,Yes,8,USC,TM000316,T000831,T000832,"E001201, E001264, E001168",C-D,7/8/2022,MC/MW,Used Server 2. M1= 320   M2= 480. No major issues,,,,,,,,
7/9/2022,TA3,Yes,5,DOLL,TM000317,T000833,T000834,"E001217, E001218, E001231",C-D,7/9/2022,MC/MW,"Used Server 2. M1= 350   M2= 570  . In the end of Mission 1, someone reported not getting points for delivering a type c victim. Confirmed in video that the testbed did not correctly score a critical victim in the last moments of M1. During the debrief, all of the participants didn't understand the very long messages at the start of the mission. Medic barely paid attention to the ASI messages. Transporter found the messages useful in his downtime, but thought that audio might have been a better information stream.",,,,,,,,
7/9/2022,TA3,Yes,8,USC,TM000318,T000835,T000836,"E001276, E001210, E001275",C-D,7/9/2022,MC/MW,"Used Server 2. M1= 460   M2= 670. Origional medic had an emergency and had to leave 15 minutes into the session start.  A replacement participant was found. Medic stopped moving during the last room in the competency test.  Admin asked and he stated that he was using the bathroom, which was confirmed by a very loud toilet flush. Transporter had a program that kept overriding control over parsec when he hit escape.  This resulted in having to reconnect him in parsec which caused his obs video to be split.  The issue was avoided by having him not hit esc for the remainder of the experiment.",,,,,,,,
7/9/2022,TA3,Yes,4,CRA,TM000320,T000839,T000840,"E001241, E001154, E001205",C-D,7/9/2022,LH/MW,Used Server 2. M1=  270  M2= 430.  Medic's obs video did not save properly and was unrecoverable. Engineer lacked movement/minecraft skill.,,,,,,,,
7/9/2022,TA3,Yes,7,UAZ,TM000321,T000841,T000842,"E000809, E001228, E001268",C-D,7/9/2022,JL/XY,Used Server 1. M1= 500 M2= 650. No major issues; admin videos are silent,,,,,,,,
7/11/2022,TA3,Yes,4,CRA,TM000322,T000843,T000844,"E001277, E001247, E001219",C-D,7/11/2022,JC/XY,"Used Server 1. M1=470, M2= 560. Medic was having echoing microphone, caused two parts of obvideos and a terminated mission 1 (before the 2 mins mark) in order to test her micorphone, the problem was fixed in the second mission. ",,,,,,,,
7/11/2022,TA3,Yes,6,SIFT,TM000324,T000847,T000848,"E001250, E001229, E001274",C-D,7/11/2022,MC/XY,"Used Server 1. M1= 590   M2= 740. Medic had mouse issue, cut the obs video in two parts. Admin OBVideos are silent, it is suggested to play it with one other members' OBvideos to hear the sound. ",,,,,,,,
7/12/2022,TA3,Yes,3,CMURI,TM000323,T000845,T000846,"E001239, E001233, E001203",C-D,7/11/2022,JC/MW,Used Server 2. M1=  350  M2=390 . Engineer was having some internet connection issues. Engineer could not connect to parsec and it was determined that something was blocking the connection on Eingineer's end.  Engineer was able to use a wifi hotspot and connect but had bad lag spikes.  just before M1 Engineer disconnected but was able to conect to a more secure connection and proceed. Engineer's obs video was restarted 22 seconds into M1 and is therefore missing the QR code.,,,,,,,,
7/12/2022,TA3,Yes,4,CRA,TM000325,T000849,T000850,"E000996, E001281, E001224",C-D,7/12/2022,AC/AA,"Used Server 2. M1 = 330, M2 = 560 . QR code for M1 might not be clearly visible. May require manual video editing. The experiment name was created as ""training"" and not condition number (condition 4).",,,,,,,,
7/13/2022,TA3,Yes,7,UAZ,TM000327,T000853,T000854,"E001271, E001280, E001279",C-D,7/13/2022,JL/MW,"Used Server 2. M1 = 440, M2 = 440 .  Engineer's skill controling their character was very low and it was evident that Engineer is new to Minecraft.  Engineer ended up taking over 10 minutes to complete the individual training portion of the hands on training trial.  As a result, the mission timer ran out during the team training and the trial was restarted in order to complete the competency test.  ",,,,,,,,
7/13/2022,TA3,Yes,3,CMURI,TM000328,T000855,T000856,"E001039, E001257, E001246",C-D,7/13/2022,MC/MW,"Used Server 2. M1 = 390, M2 = 440. Medic and Engineer were low skill level.  The hands on training was still able to be completed in one trial, although the team training phase was shorter than desired.  In the debrief phase, Transporter and Engineer said they heard the sound indicating a message from the ASI advisor, but didn't really pay attention to them.",,,,,,,,
7/13/2022,TA3,Yes,8,USC,TM000329,T000857,T000858,"E001089, E001248, E001282",C-D,7/13/2022,MC/MW,"Used Server 2. M1 = 420 , M2 = 360. Server crashed in the middle of Mission 1, beginning with the medic's tool disappearing with 9m left on the timer.  With 7m remaining, the trial was stopped, agent stoped, relaunch the agent and restarted the trial. In the debrief phase, Medic said that the first trial was where the ASI agent was more influential. Transporter thought that the ASI agent was also more useful in the first mission. Engineer didn't find the ASI advice very useful because they found it contrary to the goal and optimal strategy.",,,,,,,,
7/14/2022,TA3,Yes,8,USC,TM000244,T000687,T000688,"E000870, E000716, E000812",C-D,5/25/2022,JL/AC,"Used Server 1. Transporter was experiencing echo - echo was eventually lessened when switched headphones, but not completely resolved. Transporter's audio was coming in weird, but only in between trials. It was solved once rejoined google meet at a new meeting link. AC had to restart the Training because of closing the client map tab on Medic's laptop before the Mission started. M1 was restarted twice (both before Mission start) due to having to start the agent and because Transporter had to join a different google meet, but that was before pressing the mission start button. ",,,,,,,,
7/14/2022,TA3,Yes,8,USC,TM000267,T000733,T000734,"E000905, E000943, E000957",C-D,6/10/22,JC/MW,"Used Server 2. M1 = 570, M2 = 690.  Transporter lost internet connection during the competency test but was able to come back, reconnect, and finish before the timer ran out.  OBS had to be restarted to prevent mouse issue upon reconnection. Winscp audio missing: Red/Blue training mission.",,,,,,,,
7/17/2022,TA3,Yes,5,DOLL,TM000330,T000859,T000860,"E001220, E000810, E001256",C-D,7/16/2022,LH/MW,"Used Server 2. M1 = 170 , M2 = 410. During the hands on training individual section the server began to crash.  Medic could not put down a victim and engineer's tool disappeared. The trial was restarted no more testbed issues were observed.",,,,,,,,
7/29/2022,TA3,Yes,8,USC,TM000331,T000861,T000862,"E001287, E001286, E001284",C-D,7/27/2022,MC/MW,"Used Server 2. M1 =270 , M2 =440 . During the first attempt at Mission 2, Admin and the admin PCs got disconnected due to a power interruption at his place. They were able to reconnect after about 15 minutes, and we were able to resume the experiment. We had to restart Mission 2 from the beginning, though.",,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
The following team runs were fouled by technical failures (typically audio failures or server failures). New runs with different teams were conducted to replace these failed runs. These data are retained in the ASIST GCS repository for selective use by the well-informed program performers. They are omitted from the public repository.,,,,,,,,,,,,,,,,,,,,
Date Posted,Performer (Author),Valid,Condition ID,Agent Name,Team ID (significant issue in paranthese),Trial ID,Trial ID,Callsigns & Participant ID (UID),Map Order,Experiment Date,Experimenters,Notes,,,,,,,,
4/1/22,TA3,"Bad, replaced",1,No Advisor,TM000201 (survey data not shown on metadata files),T000601,T000602,Medic = E000622; Transporter = E000606; Engineer = E000608,A-B,3/29/22,"AT, XY","Engineer computer cannot hear the voiceover the training slides, setup was corrected. Mission one has restarted due to engineer's mic is not clear. The observer can't login to the server. Transporter was not able to pass the room with detect the victims, even after all the doors of victims opened. Per notes in https://gitlab.asist.aptima.com/mwood/asist-data/-/issues/10 (1) For team TM000201, ASU rewatched the video and saw that the participant closed one of the doors that have a participant in it so he was not able to proceed with that subtask, then the experimenter teleported him to the next subtask room; later in the competency test, he kept the doors open and passed the room easily. (2) TM000201 Training: The training video is voiced-over and recorded, we check with participants whether they can hear the sound, if they do not, then we will fix it. In the case that we cannot fix the sound, then the participant will still watch the training video. So there is no erroneous training. They will all need to do 100% on the training knowledge survey. The surveys are not appearing on the metadatafile. TA3 used replay to fix it. ",,,,,,,,
5/27/2022,TA3,"Bad, replaced",4,CRA,TM000237 (Missing a lot of audio files),T000673,T000674,"E000718, E000861, E000794",C-D,5/18/2022,JC/XY,Used Server 2. No sound for ASI advisor training slide. Only one audio file has been generated for the engineer for the entire experiment. Missing_HSRData_ClientAudio_Trial-T000673_Team-TM000237_Member-E000718_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000673_Team-TM000237_Member-E000794_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000673_Team-TM000237_Member-E000861_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000674_Team-TM000237_Member-E000718_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000674_Team-TM000237_Member-E000794_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000674_Team-TM000237_Member-E000861_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-Training_Team-TM000237_Member-E000718_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-Training_Team-TM000237_Member-E000861_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav,,,,,,,,
5/27/2022,TA3,"Bad, replaced",3,CMURI,"TM000241 (unfixable server crash, used Server 1 for M1 Server 2 for M2)",T000681,T000682,"E000823, E000822, E000798",C-D,5/20/2022,AC/XY,"Used Server 1 for Training and M1 and server 2 for M2. Transporter felt they had network issues while waiting for Team training to start so in the middle of the training trial they reconnected to parsec and the OBS video had to be restarted. Transporter's network issue was resolved. After clicking ""End Trial"" on M1, it never fully finished ending and malmo control was not able to refresh. We moved to server 2 for M2. Admin is not able to access server 1 through winSCP, so right now only have audio data for transporter.(5/20) Missing_HSRData_ClientAudio_Trial-Training_Team-TM000241_Member-E000823_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-Training_Team-TM000241_Member-E000822_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-Training_Team-TM000241_Member-E000798_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000681_Team-TM000241_Member-E000823_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000681_Team-TM000241_Member-E000822_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000681_Team-TM000241_Member-E000798_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000682_Team-TM000241_Member-E000823_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-T000682_Team-TM000241_Member-E000798_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.wav. We changed the testbed for the mission 2, so there are two DockerLogs: HSRData_DockerLogs-Part1_Trial-na_Team-TM000241_Member-na_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.tar.gz; HSRData_DockerLogs-Part2_Trial-na_Team-TM000241_Member-na_CondBtwn-ASI-CMU-TA1_CondWin-na_Vers-1.tar.gz. Data is severely flawed, needs to be replaced. ",,,,,,,,
6/8/2022,TA3,"Bad, replaced",5,DOLL,TM000254 (Agent relaunched for M2),T000707,T000708,"E000912, E000907, E000916",C-D,6/1,JC/MW,"Used Server 2. M1 = 590 , M2 = 790. Transporter's lab computer initiated an update at start of the experiment causing a slight delay.  RITA agent failed to make intervention messages in M1.  Experimenter launched M1 trial slightly before the first agent timestamp was witnessed which may have caused the issue.  Agent timestamps were active throughout the mission but no intervention messages were sent.  The agent was restarted before mission 2 and it did generate an intervention message at the start of M2 but only that one.  Winscp Audio files missing: Medic and Engineer in training mission.  Audio files for transporter and engineer in mission 2 were less than 1kb. In total, 4 audio files (3 missing, one 44 bytes) are named as Missing. Missing_HSRData_ClientAudio_Trial-Training_Team-TM000254_Member-E000912_CondBtwn-ASI-DOLL-TA1_CondWin-na_Vers-1.wav; Missing_HSRData_ClientAudio_Trial-Training_Team-TM000254_Member-E000916_CondBtwn-ASI-DOLL-TA1_CondWin-na_Vers-1.wav",,,,,,,,
7/4/2022,TA3,"Bad, replaced",4,CRA,TM000282 (Mission 2 crashed at the end),T000763,T000764,"E001098, E001033, E001078",C-D,6/17,MC/XY,"Used Server 1. M1 =470 , M2= 360 (410 if we consider the critical victim that transporter was carrying before the server crashed). Server crashed with about 2 minutes left—medic's first aid kit broke and other participants tools stopped functioning.",,,,,,,,
7/9/2022,TA3,"Bad, replaced",8,USC,TM000319 (No intervention message sent),T000837,T000838,"E001270, E001207, E001263",C-D,7/9/2022,LH/XY,"Used Server 1. M1=580, M2=630 ; In M2 around timer 13:50, Medic's internect gets disconncted and causing the obs video cut in half. Admin restarted Mission 2. At the debrief, participants reported not seeing advisor's messages at all.",,,,,,,,
7/12/2022,TA3,"Bad, replaced",8,USC,TM000326 (system duplicated transporter's Id for Engineer),T000851,T000852,"E001232, E001202, E001272",C-D,7/12/2022,MC/XY,Used Server 1. M1 = 670 M2 =  710. Trimmed videos will be uploaded later.,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"No data files are available for the following teams, because their trials were terminated for technical reasons.",,,,,,,,,,,,,,,,,,,,
Date Posted,Performer (Author),,Condition ID,Agent Name,Team ID,Trial ID,Trial ID,Callsigns & Participant ID (UID),Map Order,Experiment Date,Experimenters,Notes,,,,,,,,
4/1/22,TA3,,1,No Advisor,TM000208 (terminated),T000615,T000616,"Medic E000612, Transporter E000654, Engineer E000671",A-B,4/2/2022,AT/MW,"Participant Transporter could not join any Zoom link on his computer for some reason. After 20 mins’ phone call communication, participants joined the Zoom meeting on his phone, but this would require participant to have two headsets, one for Zoom, one for Google meet on the computer, participant does not have two pairs of headsets. After another 20min, transporter was able to join Zoom on his computer. Then, all participant had the mouse issue - laptop restarted. Medic lost network access and reconnected after 10 mins - had initial audio issues.  Reconnected and had to reset her lab station to fix mouse issue. Admin laptop crashed during the team training portion in training mission. Medics computer disconnected for a second time - logged back in and had the mouse issue. Medic lost connection again for the third time. Mission terminated after about 2 hour and 13 minutes.",,,,,,,,
4/1/22,TA3,,1,No Advisor,TM000209 (terminated),T000617,T000618,"Medic E000638, Transporter E000668, Engineer E000669",A-B,4/2/2022,AT/XY,"Participant Transporter forgot her parsec password; had to create a new account to join and it took about 20 minutes. All participants had the mouse issue and all lab computers are reset. Engineer had an audio issue - subsequently addressed. Participants reported the game was slow during the training mission, up to a point that the game is not playable. Session terminated after about 1 hour and 20 minutes. ",,,,,,,,
4/11/22,TA3,,1,No Advisor,TM000215 (terminated),T000629,T000630,"Medic E000701, Transporter E000702, Engineer E000691",A-B,4/7/22,JC/MW,Used Server 1. Medic's connection was weak-lost connection during the training slides. Had to terminate the mission because Medic did not return because of internet issue.,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"The following files were fouled by technical failures (typically audio failures, server failures, or connectivity failures). New runs with the same team, trial, and participant (E###) IDs successfully replaced these files (i.e., files with identical names exist sans the prefix ""Terminated_""), or new and empty files exist prefixed ""Missing"" (i.e., files wit identical names exist in which ""Terminated_"" is replaced with ""Missing_""). These data are retained in the ASIST GCS repository for selective use by the well-informed program performers. They are omitted from the public repository.",,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_TrialMessages_Trial-T000862_Team-TM000331_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000692_Team-TM000246_Member-E000831_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000692_Team-TM000246_Member-E000847_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000692_Team-TM000246_Member-E000865_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000711_Team-TM000256_Member-E000900_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000711_Team-TM000256_Member-E000921_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000711_Team-TM000256_Member-E000925_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000797_Team-TM000299_Member-E000968_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000797_Team-TM000299_Member-E001129_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000797_Team-TM000299_Member-E001143_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000827_Team-TM000314_Member-E001204_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000827_Team-TM000314_Member-E001235_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000827_Team-TM000314_Member-E001251_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000838_Team-TM000319_Member-E001207_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000838_Team-TM000319_Member-E001263_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000838_Team-TM000319_Member-E001270_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000843_Team-TM000322_Member-E001219_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
Terminated_HSRData_ClientAudio_Trial-T000843_Team-TM000322_Member-E001247_CondBtwn-ASI-CRA-TA1_CondWin-na_Vers-1.wav,,,,,,,,,,,,,,,,,,,,
